
=======================================================
[INFO] TANGGAL & WAKTU EKSEKUSI SIMULASI : 2026-06-09 14:40:38
=======================================================

=======================================================
[INFO] Skenario Range / Pathloss Degradation (Wi-Fi 6)
=======================================================
[SPESIFIKASI SIMULASI]
- Standar Wi-Fi     : Wi-Fi 6 (802.11ax)
- Konfigurasi MIMO  : 8x8 Spatial Streams
- Fitur Spesial     : Single-Link (Non-MLO)
    * Link 0        : Frekuensi 5 GHz (Lebar Pita 160 MHz)
- Tx Power          : 20.0 dBm
- Rate Adaptation   : IdealWifiManager (Otomatis menyesuaikan hingga 1024-QAM)
- Propagation Model : HybridBuildingsPropagationLossModel (Redaman Tembok/Indoor)
- Jarak Uji         : 0 hingga 2500 meter
=======================================================

[INFO] Waktu: 0.2s | Jarak: 1 m | RSSI: -5.71343 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 190s | Jarak: 1899 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84850
[INFO] Waktu: 190.2s | Jarak: 1901 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84960
[INFO] Waktu: 190.4s | Jarak: 1903 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85008
[INFO] Waktu: 190.6s | Jarak: 1905 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84903
[INFO] Waktu: 190.8s | Jarak: 1907 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84914
[INFO] Waktu: 191s | Jarak: 1909 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84956
[INFO] Waktu: 191.2s | Jarak: 1911 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84960
[INFO] Waktu: 191.4s | Jarak: 1913 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84922
[INFO] Waktu: 191.6s | Jarak: 1915 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84896
[INFO] Waktu: 191.8s | Jarak: 1917 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84834
[INFO] Waktu: 192s | Jarak: 1919 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84857
[INFO] Waktu: 192.2s | Jarak: 1921 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84930
[INFO] Waktu: 192.4s | Jarak: 1923 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84732
[INFO] Waktu: 192.6s | Jarak: 1925 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84942
[INFO] Waktu: 192.8s | Jarak: 1927 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84972
[INFO] Waktu: 193s | Jarak: 1929 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 193.2s | Jarak: 1931 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84969
[INFO] Waktu: 193.4s | Jarak: 1933 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84894
[INFO] Waktu: 193.6s | Jarak: 1935 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84963
[INFO] Waktu: 193.8s | Jarak: 1937 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84995
[INFO] Waktu: 194s | Jarak: 1939 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84981
[INFO] Waktu: 194.2s | Jarak: 1941 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84979
[INFO] Waktu: 194.4s | Jarak: 1943 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 194.6s | Jarak: 1945 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 194.8s | Jarak: 1947 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84916
[INFO] Waktu: 195s | Jarak: 1949 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84875
[INFO] Waktu: 195.2s | Jarak: 1951 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 195.4s | Jarak: 1953 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84993
[INFO] Waktu: 195.6s | Jarak: 1955 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84847
[INFO] Waktu: 195.8s | Jarak: 1957 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84936
[INFO] Waktu: 196s | Jarak: 1959 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 196.2s | Jarak: 1961 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84936
[INFO] Waktu: 196.4s | Jarak: 1963 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 196.6s | Jarak: 1965 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85006
[INFO] Waktu: 196.8s | Jarak: 1967 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84932
[INFO] Waktu: 197s | Jarak: 1969 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85001
[INFO] Waktu: 197.2s | Jarak: 1971 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84899
[INFO] Waktu: 197.4s | Jarak: 1973 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85016
[INFO] Waktu: 197.6s | Jarak: 1975 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84843
[INFO] Waktu: 197.8s | Jarak: 1977 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84855
[INFO] Waktu: 198s | Jarak: 1979 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 198.2s | Jarak: 1981 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84910
[INFO] Waktu: 198.4s | Jarak: 1983 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 198.6s | Jarak: 1985 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 198.8s | Jarak: 1987 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84892
[INFO] Waktu: 199s | Jarak: 1989 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84899
[INFO] Waktu: 199.2s | Jarak: 1991 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84957
[INFO] Waktu: 199.4s | Jarak: 1993 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84917
[INFO] Waktu: 199.6s | Jarak: 1995 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84972
[INFO] Waktu: 199.8s | Jarak: 1997 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84915
[INFO] Waktu: 200s | Jarak: 1999 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84981
[INFO] Waktu: 200.2s | Jarak: 2001 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84951
[INFO] Waktu: 200.4s | Jarak: 2003 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84855
[INFO] Waktu: 200.6s | Jarak: 2005 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84924
[INFO] Waktu: 200.8s | Jarak: 2007 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84885
[INFO] Waktu: 201s | Jarak: 2009 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84961
[INFO] Waktu: 201.2s | Jarak: 2011 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84829
[INFO] Waktu: 201.4s | Jarak: 2013 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84874
[INFO] Waktu: 201.6s | Jarak: 2015 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84939
[INFO] Waktu: 201.8s | Jarak: 2017 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84805
[INFO] Waktu: 202s | Jarak: 2019 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85036
[INFO] Waktu: 202.2s | Jarak: 2021 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84968
[INFO] Waktu: 202.4s | Jarak: 2023 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84994
[INFO] Waktu: 202.6s | Jarak: 2025 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84955
[INFO] Waktu: 202.8s | Jarak: 2027 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84907
[INFO] Waktu: 203s | Jarak: 2029 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85034
[INFO] Waktu: 203.2s | Jarak: 2031 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84817
[INFO] Waktu: 203.4s | Jarak: 2033 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84889
[INFO] Waktu: 203.6s | Jarak: 2035 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 203.8s | Jarak: 2037 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84874
[INFO] Waktu: 204s | Jarak: 2039 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84809
[INFO] Waktu: 204.2s | Jarak: 2041 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84861
[INFO] Waktu: 204.4s | Jarak: 2043 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84863
[INFO] Waktu: 204.6s | Jarak: 2045 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84915
[INFO] Waktu: 204.8s | Jarak: 2047 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84941
[INFO] Waktu: 205s | Jarak: 2049 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 205.2s | Jarak: 2051 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85035
[INFO] Waktu: 205.4s | Jarak: 2053 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84921
[INFO] Waktu: 205.6s | Jarak: 2055 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84965
[INFO] Waktu: 205.8s | Jarak: 2057 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84882
[INFO] Waktu: 206s | Jarak: 2059 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84921
[INFO] Waktu: 206.2s | Jarak: 2061 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84913
[INFO] Waktu: 206.4s | Jarak: 2063 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84958
[INFO] Waktu: 206.6s | Jarak: 2065 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84886
[INFO] Waktu: 206.8s | Jarak: 2067 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84886
[INFO] Waktu: 207s | Jarak: 2069 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84931
[INFO] Waktu: 207.2s | Jarak: 2071 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84863
[INFO] Waktu: 207.4s | Jarak: 2073 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84896
[INFO] Waktu: 207.6s | Jarak: 2075 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84997
[INFO] Waktu: 207.8s | Jarak: 2077 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84945
[INFO] Waktu: 208s | Jarak: 2079 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84854
[INFO] Waktu: 208.2s | Jarak: 2081 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84854
[INFO] Waktu: 208.4s | Jarak: 2083 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84931
[INFO] Waktu: 208.6s | Jarak: 2085 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84943
[INFO] Waktu: 208.8s | Jarak: 2087 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 209s | Jarak: 2089 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84956
[INFO] Waktu: 209.2s | Jarak: 2091 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84981
[INFO] Waktu: 209.4s | Jarak: 2093 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84878
[INFO] Waktu: 209.6s | Jarak: 2095 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84932
[INFO] Waktu: 209.8s | Jarak: 2097 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84839
[INFO] Waktu: 210s | Jarak: 2099 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84931
[INFO] Waktu: 210.2s | Jarak: 2101 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84899
[INFO] Waktu: 210.4s | Jarak: 2103 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84973
[INFO] Waktu: 210.6s | Jarak: 2105 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 210.8s | Jarak: 2107 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 211s | Jarak: 2109 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84883
[INFO] Waktu: 211.2s | Jarak: 2111 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 211.4s | Jarak: 2113 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 211.6s | Jarak: 2115 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84865
[INFO] Waktu: 211.8s | Jarak: 2117 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85050
[INFO] Waktu: 212s | Jarak: 2119 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84829
[INFO] Waktu: 212.2s | Jarak: 2121 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84865
[INFO] Waktu: 212.4s | Jarak: 2123 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84918
[INFO] Waktu: 212.6s | Jarak: 2125 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84918
[INFO] Waktu: 212.8s | Jarak: 2127 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 213s | Jarak: 2129 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84900
[INFO] Waktu: 213.2s | Jarak: 2131 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85024
[INFO] Waktu: 213.4s | Jarak: 2133 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85026
[INFO] Waktu: 213.6s | Jarak: 2135 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84994
[INFO] Waktu: 213.8s | Jarak: 2137 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84945
[INFO] Waktu: 214s | Jarak: 2139 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85154
[INFO] Waktu: 214.2s | Jarak: 2141 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85016
[INFO] Waktu: 214.4s | Jarak: 2143 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85020
[INFO] Waktu: 214.6s | Jarak: 2145 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84995
[INFO] Waktu: 214.8s | Jarak: 2147 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84862
[INFO] Waktu: 215s | Jarak: 2149 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84832
[INFO] Waktu: 215.2s | Jarak: 2151 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84943
[INFO] Waktu: 215.4s | Jarak: 2153 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84913
[INFO] Waktu: 215.6s | Jarak: 2155 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 215.8s | Jarak: 2157 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84918
[INFO] Waktu: 216s | Jarak: 2159 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84967
[INFO] Waktu: 216.2s | Jarak: 2161 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84941
[INFO] Waktu: 216.4s | Jarak: 2163 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85007
[INFO] Waktu: 216.6s | Jarak: 2165 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 216.8s | Jarak: 2167 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84886
[INFO] Waktu: 217s | Jarak: 2169 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84937
[INFO] Waktu: 217.2s | Jarak: 2171 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 217.4s | Jarak: 2173 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84960
[INFO] Waktu: 217.6s | Jarak: 2175 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84880
[INFO] Waktu: 217.8s | Jarak: 2177 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84902
[INFO] Waktu: 218s | Jarak: 2179 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84947
[INFO] Waktu: 218.2s | Jarak: 2181 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85022
[INFO] Waktu: 218.4s | Jarak: 2183 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84947
[INFO] Waktu: 218.6s | Jarak: 2185 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84838
[INFO] Waktu: 218.8s | Jarak: 2187 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84880
[INFO] Waktu: 219s | Jarak: 2189 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84942
[INFO] Waktu: 219.2s | Jarak: 2191 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84867
[INFO] Waktu: 219.4s | Jarak: 2193 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85040
[INFO] Waktu: 219.6s | Jarak: 2195 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84974
[INFO] Waktu: 219.8s | Jarak: 2197 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84914
[INFO] Waktu: 220s | Jarak: 2199 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84913
[INFO] Waktu: 220.2s | Jarak: 2201 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85053
[INFO] Waktu: 220.4s | Jarak: 2203 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84885
[INFO] Waktu: 220.6s | Jarak: 2205 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84885
[INFO] Waktu: 220.8s | Jarak: 2207 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84983
[INFO] Waktu: 221s | Jarak: 2209 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 221.2s | Jarak: 2211 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84955
[INFO] Waktu: 221.4s | Jarak: 2213 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84987
[INFO] Waktu: 221.6s | Jarak: 2215 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84877
[INFO] Waktu: 221.8s | Jarak: 2217 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84848
[INFO] Waktu: 222s | Jarak: 2219 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84981
[INFO] Waktu: 222.2s | Jarak: 2221 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84847
[INFO] Waktu: 222.4s | Jarak: 2223 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85020
[INFO] Waktu: 222.6s | Jarak: 2225 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84887
